place_id,restaurant_name,user,rating,text,english_texts,time,positive_prob,negative_prob,composite_score,confidence,keywords_scores,sentiment,hash
25,山焙(忠孝敦化店),Iris Li,1,"寫過那麼多次評論這應該是第一次給負評。
10/27至貴店消費，朋友點了一杯有加茶厥的飲料，但實際拿到時發現店員忘了加。因為已離開附近，所以用Line跟店家反應，最後得到的回覆是：下次來店購買時會提供單杯免費加料。
不能理解為什麼是店家的疏失卻還要我們再度花錢遠道去消費才能拿回原本就該拿的東西？處理方式既沒誠意也不乾脆。
我們完全可以體諒因為忙碌而忘記，當下其實也不覺得生氣，但這並不代表我們的權益就要受損。
客訴處理的方式有很多種，直接跟客人要帳戶退費$15、或下次來店直接免費補償一杯這些都是很好的方式，但你們偏偏選擇最差勁的處理方式，你們確定請客人再次消費才能拿回補償是一個沒問題的致歉方式嗎？
這杯飲料共計$80價格不低，我怎麼感覺我們花錢找受罪？
如果想要長久經營下去，強烈建議店長加強內部員工的客訴處理技巧，否則貴店目前的處理方式真的令人不敢恭維。",3 個月前,"This is the first time I have written such a critical review. On October 27th, I visited your store and my friend ordered a drink with extra tea, but when he received it, the staff had forgotten to add it. Since we were already far away, we informed the store through Line, and the response we received was that they would provide a free added drink when we purchase again at the store. I cannot understand why it is our fault for their mistake and we have to spend more money to return what we should originally have received? The method of handling this issue lacks sincerity and straightforwardness. We can understand if they forgot due to being busy, but that does not mean our rights should be infringed upon. There are many ways to handle customer complaints, such as refunding $15 from the account or offering a free drink compensation when we return to the store. However, you chose the most inadequate method, do you think it is acceptable for your store to make customers come back again to receive reimbursement? This drink cost $80, which is not cheap, and I feel like we are spending money unnecessarily. If you want to continue long-term operation, I strongly recommend the store manager to strengthen employee training in customer complaint handling, otherwise, your current method of handling complaints really makes people hesitant to patronize your store.",0.11,0.1,0.79,0.11,正向情感,9.13,655aecfa0a091013ccd4720f63af6dd5a7ac8a79534b343b7165995075fc902d
25,山焙(忠孝敦化店),林奕呈,1,"沒喝過那麼垃圾的飲料
茶味噁心，奶味超淡
這樣賣70怎麼不倒一倒？",3 個月前,"I've never drunk such trashy beverage. The tea taste worries me, the milk flavor is too bland. How can it sell for 70 like this? (or: How can they get away with selling it for 70 like this?)",0.17,0.06,0.77,0.56,正向情感,3.27,e254b42791477e609ad00e93e321b44cc94a0cf8d3eb2a561db8a33d6c340f9e
25,山焙(忠孝敦化店),班比Bambi,1,13:04點餐店員告知要等20分鐘左右，便離開先去隔壁用餐，約莫三十分鐘後回來問點餐的店員好了嗎也不回應我，繼續接待後面的客人，等人都走光後再問一次好了嗎？到底有沒有做？裡面做飲料的店員才說現在幫妳做！哇噻實在好棒棒！你說要等20分鐘我等了，還晚點到，結果現在跟我說沒做？最後點餐的店員給飲料時一句話也沒說！從頭到尾一句對不起也沒有！實在是很棒！難怪估狗評分3.9不意外！生意很好就多請點員工！老闆不要省這種錢好嗎？謝謝,2 個月前,"1:04 PM, the restaurant employee informed me that I would have to wait about 20 minutes, so I left and came back after approximately 30 minutes to ask for my food, but the server did not respond. They continued serving other customers until everyone had left, at which point I asked again if it was okay. However, they still did not respond. Eventually, an employee who makes drinks said they would help me now! Wow, that's great! You said to wait 20 minutes, but it took longer, and then you said it wasn't done? Finally, the server didn't even say a word when serving my drink! Not one apology from start to finish! That's really great! It's not surprising that they get a rating of 3.9 out of 5! Business is good, so please hire more employees! The boss shouldn't skimp on wages like that? Thank you.

Translation: I waited longer than expected for my food at the restaurant and no one apologized or even said a word when serving me my drink from start to finish. It was not a pleasant experience, and it is not surprising that they received a rating of 3.9 out of 5. The business appears to be doing well, so I suggest hiring more employees and being more mindful of customer service.",0.18,0.05,0.78,0.99,正向情感,6.68,9c8bfac53babe21b3891a45dcc1c74353e7768cbfbfe11b542e979211fcb830d
25,山焙(忠孝敦化店),楊博弘,5,附近飲料店不多，剛開幕試了幾種茶類，非常好喝，會繼續來買，店員服務很好,6 個月前,"There are not many beverage shops around, just recently opened and tried several types of tea, they are excellent, will continue to buy, the staff service is very good.",0.2,0.0,0.8,0.78,正向情感,4.06,6016399199c932521bca190cd75a9269ea1b725785284265511a946303befec4
25,山焙(忠孝敦化店),Mark-6,2,"點了7杯外送
每杯都像沒加糖一樣
全糖=無糖
半糖=無糖
微糖=無糖....
是因為被時間沖淡了一切嗎？
對於飲料店
我認為這是低級的錯誤",4 個月前,"Ordered 7 takeout drinks, each one tasted like it had no sugar. All sugar=no sugar, half sugar=no sugar, micro-sugar=no sugar... Is it because time has eroded everything? Regarding the beverage shop, I believe this is a low-level mistake.",0.06,0.12,0.82,-0.27,負向情感,3.73,ad6726bed02042edd8d261dba4aa765fe5eb176b3c676b9d6d5a138624a4e815
25,山焙(忠孝敦化店),Mandy Chen,5,"第二次回購
最喜歡他們的88梅果，酸而不澀，梅子茶凍QQ的很好吃，下次還會再來",3 週前,"2nd Purchase
I particularly like their 88 plums, sour but not overripe, the plum tea is quite delicious, I will come again next time.",0.27,0.0,0.73,0.81,正向情感,4.76,d21f3eaaa98607d8efc0723cc6e1bbf4af551d5594dc8cc530893890db598ae0
29,Motherblends City(台北忠孝店),Wei Ming Chen,5,"醫療靈媒忠實讀者，有這樣一家店可以節省
我許多時間又能得到療癒，太好了，希望純度要維持，不然若有成本妥協，讀者們可是一喝就能喝出來的唷。

尤其是（西洋芹原汁）跟（藍莓果席）

請老闆要堅持純度，
繼續加油！",5 個月前,"A genuine reader of spiritual healing, there is a shop that can save you time and provide healing at the same time, it's great. I hope purity is maintained, otherwise if there are cost compromises, readers will find it easily available.

In particular, (Western White Ginseng Tea) and (Blueberry Tea Bags)

Please, boss, stick to purity,
Keep going!",0.23,0.0,0.77,0.93,正向情感,5.21,5f110cc2019bdb6a908ea7496089ae4918326047516eb45233ebf8035c0feacb
29,Motherblends City(台北忠孝店),Lin Hu,1,送來時的容器跟uber eats上的圖片完全不同，一杯將近$200的飲品這樣的容量有點說不過去，味道也是一言難盡，請問我們收到這樣的杯子尺寸是合理的嗎？,5 個月前,"Is the size of the cup we received reasonable, considering it is depicted differently in the photo on Uber Eats and looks like it holds approximately $200 worth of beverage? The taste is hard to describe.",0.11,0.04,0.85,0.46,正向情感,4.75,3a9d2f6c78cc5ed2caef3fcf15b15df8a8caf5914e779dc542369c506aef0a36
29,Motherblends City(台北忠孝店),黃書儀,5,"#Super good Guts 好膽識
膽腸護理蔬果昔/綠拿鐵5號",3 個月前,"Bold Stomach Care Vegetable/Green-X Iron 5th

In case you need to know, ""Guts"" in this context is translated from the Chinese character ""膽"", which means stomach or courage. The product name is a play on words, combining ""stomach care"" with the English term ""guts"".",0.28,0.0,0.72,0.93,正向情感,2.65,5dc47670f8705ed203d1a546004263d3e17e43bf81241cb4ee70e008f11eb135
29,Motherblends City(台北忠孝店),Iris Sui,5,選項很多，都很好喝🥬,2 個月前,"Many options, all good to drink 🥬 (The emoji represents a watermelon)",0.24,0.0,0.76,0.44,正向情感,4.15,7c7e8b4f686580c056426e7ac426df79c21bcd34e0e3372588c7404f3ce23d69
29,Motherblends City(台北忠孝店),Lydia,1,透過ubereats訂購，平均一杯都要160以上，我和朋友分別訂了5杯各自不同口味只有一種味道還可以，其他一致認為超難喝，尤其我的，才送到就喝了，結果滿滿臭酸味，整杯直接丟掉！！！😡從來沒有喝過這麼難喝的果昔。 …,1 年前,"Through UberEats ordering, an average cup costs 160 yuan and above. My friend and I each ordered 5 cups of different flavors but only one taste was acceptable, while others found it extremely difficult to drink, especially mine, which arrived already drunk. The result was full of a foul sour taste, the entire cup was thrown away immediately! I've never tasted such an unpalatable fruit tea before... 😡",0.07,0.1,0.83,-0.46,負向情感,5.72,c6332688b3c17bd4cf5968cdbf7273c4462474e4741c99599ecf1e382213ceb4
29,Motherblends City(台北忠孝店),Ni Wu,5,在Ann’s 鞋店（巷內）斜對面，地點不起眼但店家很優秀❤️可Linepay很方便，製作速度也很快！品項多可自由搭配～推薦,1 年前,"In a corner of Ann's Shoe Store (Alley), located diagonally opposite, the location is not noticeable but the shop keeps excellent quality❤️ Linepay is very convenient, and the production speed is also fast! Various items can be freely combined ~ Recommended.",0.24,0.0,0.76,0.91,正向情感,4.65,2f1744380a24ea64ac3bf29f17f340bb7153efd46c3035f4e0a2f4d896044d0f
29,Motherblends City(台北忠孝店),Erica Chang,2,"透過uber eats訂購三杯果昔，也加購了一個橘色不織布購物袋，收到的時候不是以往的玻璃杯，是三個紙杯配上軟爛的紙杯蓋，以及溢出杯外的果昔。

我可以理解或許玻璃杯偶爾會供應不及，但在這樣的狀況下，提供足以支撐紙杯的杯架或者其他方式不是商家的責任嗎？ 怎麼會只是一段紙膠帶跟一張早就吸水吸飽飽的紙張？ 更不用說杯蓋還是留有吸管孔的那種。

最後再留著紙杯蓋參與「九換一」累計？又濕又軟爛的杯蓋？？ 呵…",1 年前,"I ordered three cups of Guozhong through Uber Eats and also purchased a reusable orange shopping bag. Upon receiving it, it wasn't the usual glass cups, but three paper cups with soft cardboard lids, as well as fruit overflowing from the cups.

Can it be understood that sometimes glass cups may not be supplied, but in such circumstances, is it not the merchant's responsibility to provide a support structure for the paper cup or some other solution? Why is there only a plastic wrap band and a soggy piece of paper? Not to mention the lid still has holes for straws.

Lastly, can the soft and damp paper lids participate in the ""nine exchanges one"" promotion? Also wet and softened lids?... Sigh...",0.08,0.0,0.92,0.88,正向情感,7.01,c1456b43219155618ceaa78769c4b9dac76e245e3a85b1db452a92138d8d2b34
29,Motherblends City(台北忠孝店),KK CC,5,訂了排毒計畫1號和芹菜汁，都很喜歡，也很方便，玻璃罐裝也很療癒，還會再訂購。,7 個月前,"Ordered Plan No. 1 for Detoxification and Celery Soup, both are liked very much and very convenient. The glass jar packaging is also therapeutic, will order again.",0.1,0.08,0.83,0.15,正向情感,3.3,1d366241af8750a18b6c59959a98af1947b90b3191f46e9eba5e2c2c851bb235
29,Motherblends City(台北忠孝店),Ung H,5,"值得來的一家店❤️
製成透明～食材都看得到
菜單也寫的很仔細❤️😍
店員也都很好👌有問題都會耐心解答🎉 …",1 年前,"Worth Coming Store ❤️
Prepared transparently - you can see all the ingredients
The menu is also carefully written ❤️😍
The staff are all nice 😊 and patient to answer any questions 🎉",0.24,0.0,0.76,0.73,正向情感,3.31,fc9922208f7c5d0dea038aa73ad7514937f1ed38e3deb4513fded744c8be1910
29,Motherblends City(台北忠孝店),Rosanna Liu,5,食材內容搭配非常多元，可根據當時身體需求選擇適合的飲品，還有自由搭配的服務，真的是想要生機飲又怕麻煩沒時間的族群的好朋友！也是健康代餐的好選項，推薦！,1 年前,"The variety of ingredients matches well with many options, allowing for selection of suitable beverages based on current body requirements. It also offers flexible customization, making it an ideal choice for those who want quick and healthy drinks but are short on time! Also recommended as a healthy meal replacement option!",0.25,0.0,0.75,0.89,正向情感,5.54,027b1f81830390bfa164174e5086ad2786f9ffc5ca3a8ea50f6eb536827ddb9b
11,五桐號 WooTEA(台北吳興店),發財貓貓,4,"綠茶凍伍同茶拿鐵
味道微甜，口感軟Q，
茶味偏重，帶點奶香，
出餐很快，一下就好，
一星兩分，貓給七分。",2 年前,"Green Tea Dongguo with Milk Tea
The taste is mildly sweet, the mouthfeel is soft and Q,
The tea flavor is prominent, with a hint of milkiness,
It serves quickly, just a moment to enjoy it,
One star two points, a cat gives it seven points.",0.17,0.0,0.82,0.82,正向情感,4.11,7a1b9ab99b3b4e52fc4592f981720ad4d9c6d59110c63f27e7d7237420fa5e9e
